1.1050597941736457,5.319789942632437,14.823324083176745,1.3145571746786298,32.561660797172685,14.823324083176745,2,13.811147475702779,35
1.7354870020781743,5.666950808247988,17.50131285854727,1.066974452145995,31.884630221879316,17.501785736507422,2,13.884568001095088,35
2.0964111051655694,9.189711171119601,20.181858908149678,1.8749860003235481,34.92777411366493,20.183047325128484,2,15.28080239923344,35
2.4415311290583506,10.804160081633668,20.412536243606816,2.011535733396384,32.87418335220697,20.41353799823293,2,14.584551823691182,35
2.103840266802723,7.525815403377345,19.215756791398597,1.3583046080712802,31.727398300128176,19.215763013477023,2,14.023942557771996,35
1.905424407969238,7.106696200798915,18.971092223646387,1.293091004119016,31.583518958672954,18.97152154705758,2,13.886434624622012,35
1.5161525155863065,5.627907266143183,18.50467278089573,1.0186724573476524,32.632741821077914,18.50467278089573,2,13.956744110802777,35
1.4012991699747384,4.762503266591172,16.15652260481091,1.035416070384151,34.70096691098695,16.156553715203028,2,14.852723403725776,35
1.4819248621809629,6.1020731965305695,15.887249716895433,1.3867955051705472,31.573395637078608,15.887666596149778,2,13.706616558195094,35
1.1151208949837603,4.02412922012469,14.131833397628144,0.985023457235655,33.714400378302365,14.132001393745567,2,14.343135180875821,35
2.5171480481339987,7.2155887952811755,19.787771127067284,1.2604064261625954,33.628940131161414,19.788156895929518,2,15.079829266168066,35
2.4384947547878895,6.7462263094364046,20.02710337361092,1.175238616707525,35.06778954441942,20.027986908746996,2,15.686481912418026,35
2.073656964372379,7.864072474769472,19.27523986112321,1.3588957055214723,30.363755148769894,19.277454921041826,2,13.457733421272044,35
1.4267350265682748,6.673116887965256,16.174230640002985,1.4406973705496584,30.52667405019973,16.174715962119986,2,13.113652484475914,35
2.0688099652808023,6.894293109670354,19.85243718811832,1.0889072785873393,30.76274592764967,19.85243718811832,2,13.486977189860506,35
2.477731181323809,7.141969163379335,25.80264811657686,1.2941114249804004,49.690302268569795,25.802654338655284,5,21.475503677248355,55
3.0764693438196096,7.746960514690327,28.10193631080526,1.2184758396694833,49.50998021379061,28.10193631080526,5,21.698876292636793,55
5.9166863699150065,12.064404733757264,35.571827673315994,1.4398885003546584,46.62060876815291,35.572256996727184,5,21.970781119725235,55
3.7931594469816696,7.9329135504423895,27.07913861546311,1.2061810127054842,48.52524919424084,27.07913861546311,5,21.828295523836783,55
5.9183601090108136,12.212396869050137,36.289631528515784,1.3224156597269752,46.15424532410807,36.28978085839794,5,21.6833210965791,55
2.3684403738224717,6.604089149939646,26.02845356462873,1.1615811545688721,50.5218954939708,26.02845356462873,5,21.685187720106025,55
2.837217984295474,7.808615089784592,26.76769870207444,1.3621809629288568,49.99430057616446,26.767848031956596,5,21.75425279060217,55
2.1736582087880634,6.608569046404261,25.057666222825073,1.2495737876280193,50.26061797682898,25.05771599945246,5,21.487947834094502,55
2.692280889508331,7.208327629761445,25.51903333789619,1.2536243606814421,48.78735424781294,25.51903333789619,5,21.29381898729451,55
2.3717131870730097,6.258483803929865,24.582150101419877,1.1281374830448363,49.70533481003994,24.582150101419877,5,21.440660038079116,55
3.119078136860837,6.910663398001469,25.12870991425976,1.1003434587289538,47.682555780933065,25.12870991425976,5,21.253997685386828,55
2.6404696424793737,6.653355566893565,24.774281661046057,1.251098196841673,50.923779539317316,24.774686096143554,5,22.293084782040594,55
3.295872273174131,8.578049751739071,28.321420127179284,1.4719695367040406,50.92881320076158,28.321824562276785,5,22.586766883609798,55
